SEXO,IDADE,FORMACAO DA MAE,FORMACAO DO PAI,ACESSO A INTERNET,NUMERO DE COMPUTADORES,INICIOU OS ESTUDOS,CURSO O ENSINO FUNDAMENTAL,REPROVOU,ABANDONOU A ESCOLA,GESTAO ESCOLAR / PROFESSORES TRABALHAM COM FOCO NO SPAECE,PROFESSORES TIRAM DUVIDAS,PROFESSORES CORRIGEM AS ATIVIDADES,TURNO ESCOLAR,NUMERO DE PONTOS EM PORTUGUES,NUMERO DE PONTOS EM MATEMATICA,PROFICIENCIA EM PORTUGUES,PROFICIENCIA EM MATEMATICA
2,17,1,1,1,1,5,1,0,0,3,3,2,2,11,3,"233,93","209,97"
2,17,1,1,1,1,5,1,0,0,2,0,0,2,21,3,"319,57","241,37"
2,17,1,1,1,1,5,1,0,0,3,3,1,2,11,7,"237,67","267,06"
1,17,0,1,1,1,5,1,0,0,2,2,1,2,12,4,"255,4","230,04"
1,20,0,1,1,1,3,1,0,1,3,2,2,2,22,17,"333,48","407,22"
1,17,0,1,1,1,3,1,0,0,3,3,2,2,20,7,"319,58","269,22"
1,17,0,1,1,1,3,1,0,0,2,2,2,2,16,7,"297,14","266,31"
1,19,0,1,1,1,3,1,0,1,3,2,3,2,20,8,"306,41","281,65"
1,19,0,1,1,1,5,1,1,0,2,2,2,2,16,4,"287,07","242,45"
1,17,0,1,1,1,3,1,0,0,3,2,2,2,15,6,"274,5","245,03"
1,17,0,1,1,1,3,1,0,0,2,2,2,2,6,3,"215,26","208,65"
1,20,0,1,1,1,5,1,0,2,2,2,2,2,15,14,"280,11","371,06"
1,18,0,1,1,1,3,1,1,1,3,3,3,2,16,12,"280,96","349,58"
1,18,0,1,1,1,3,1,1,0,1,1,1,2,13,1,"246,85","194,02"
1,17,0,1,1,1,3,1,0,0,2,2,1,2,19,7,"303,57","267,45"
1,18,0,1,1,1,3,1,0,0,3,2,2,2,13,6,"264,07","257,63"
1,17,0,1,1,1,5,1,0,0,3,2,1,2,15,17,"275,89","386,81"
1,19,0,1,1,1,5,1,2,0,3,3,3,2,14,10,"274,78","309,83"
1,20,0,1,1,1,3,1,1,1,3,2,2,2,20,4,"309,77","267,94"
1,19,0,1,1,1,3,1,2,0,2,2,1,2,19,4,"298,23","229,74"
1,17,0,1,1,1,3,1,0,0,2,2,3,2,11,3,"253,84","229,87"
1,18,0,1,1,1,5,1,1,0,3,1,1,2,15,9,"273,11","286,42"
1,17,0,1,1,1,3,1,0,0,3,3,3,2,15,7,"271,3","276,67"
1,18,0,1,1,1,3,1,0,0,2,2,3,2,14,7,"259,45","248,42"
1,18,0,1,1,1,5,1,0,0,3,2,2,2,16,13,"276,6","329,5"
1,19,0,1,1,1,3,1,1,0,2,2,2,2,4,6,"173,57","225,98"
1,18,0,1,1,1,5,1,1,0,2,2,2,2,7,5,"223,72","256,47"
2,18,0,1,1,1,3,3,1,0,3,2,1,2,3,6,"171,89","293,81"
2,17,0,1,1,1,7,1,0,0,1,2,2,2,22,19,"348,31","419,53"
2,19,0,1,1,1,3,1,0,2,2,2,1,2,8,7,"203,58","244,93"
2,17,0,1,1,1,3,1,0,0,2,2,2,2,7,3,"206,82","220,52"
2,18,0,1,1,1,3,1,0,0,2,2,2,2,4,4,"150,27","194,89"
2,17,0,1,1,1,3,1,0,0,3,2,2,2,13,4,256,"262,44"
2,17,0,1,1,1,5,1,0,0,3,3,2,2,8,5,"215,12","237,74"
2,17,0,1,1,1,3,1,0,0,3,2,2,2,17,6,"295,05","257,72"
2,17,0,1,1,1,3,3,0,0,2,2,1,2,20,6,"300,37","258,29"
2,20,0,1,1,1,3,1,0,2,2,2,2,2,10,11,"240,11","337,85"
2,19,0,1,1,1,3,1,1,1,1,2,1,2,9,3,"214,42","215,01"
2,17,0,1,1,1,5,1,0,0,3,2,2,2,12,4,"255,91","228,79"
2,18,0,1,1,1,5,1,1,0,2,1,3,2,14,10,"258,62","296,87"
2,18,0,1,1,1,3,1,0,0,1,1,2,2,19,11,"322,71","334,97"
2,17,0,1,1,1,5,3,0,0,2,2,3,2,18,4,"283,59","245,57"
2,17,0,1,1,1,3,1,0,0,2,2,2,2,6,3,"218,77","238,89"
2,19,0,1,1,1,5,1,1,0,2,2,2,2,19,3,"291,19","228,44"
2,19,0,1,1,1,5,1,0,0,3,3,3,2,20,21,"304,26","431,6"
2,17,0,1,1,1,3,1,0,0,2,2,1,2,19,4,"294,01","237,9"
2,18,0,1,1,1,3,2,1,1,2,2,1,2,13,6,"259,11","261,39"
2,19,0,1,1,1,5,1,1,1,2,3,2,2,19,4,"300,7","220,77"
2,20,0,1,1,1,7,1,2,1,3,3,2,2,12,2,"258,88","191,81"
2,19,0,1,1,1,7,3,1,0,2,2,2,2,6,8,"179,93","302,49"
1,17,5,1,1,1,5,1,0,0,2,2,2,2,13,9,"275,78","301,25"
1,17,5,1,1,1,3,2,0,0,2,3,3,2,15,7,"274,81","288,74"
1,20,5,1,1,1,5,2,2,1,2,2,2,2,16,10,"288,52","352,09"
1,18,5,1,1,1,3,1,0,0,1,1,1,2,17,3,"287,11","247,31"
1,17,5,1,1,1,3,1,0,0,3,1,1,2,7,5,"202,63","233,66"
1,17,5,1,1,1,3,1,0,0,3,2,2,2,16,5,"283,94","250,55"
1,17,5,1,1,1,5,1,0,0,3,3,3,2,13,2,"263,06","223,11"
1,17,5,1,1,1,5,1,0,0,2,2,3,2,10,13,"246,1","340,21"
1,17,5,1,1,1,3,1,0,0,3,2,3,2,16,12,"274,28","311,52"
1,18,5,1,1,1,5,1,0,0,2,2,2,2,20,6,"309,64","261,69"
1,18,5,1,1,1,5,1,0,0,2,2,0,2,20,8,"307,34","271,98"
1,17,5,1,1,1,3,1,0,0,2,3,2,2,24,11,"361,84","333,5"
1,19,5,1,1,1,3,3,2,1,1,3,1,2,14,5,"277,8","244,19"
1,17,5,1,1,1,3,1,0,0,1,1,2,2,17,11,"301,9","331,95"
1,17,5,1,1,1,3,3,0,0,3,3,3,2,16,7,"297,99","277,66"
1,17,5,1,1,1,3,1,0,0,2,3,2,2,10,3,"237,46","220,65"
1,18,5,1,1,1,3,1,0,0,2,2,2,2,17,6,"303,9","250,22"
1,17,5,1,1,1,3,2,0,0,3,3,2,2,10,7,"230,43","265,63"
1,17,5,1,1,1,3,3,0,0,2,2,1,2,22,12,"333,91","361,4"
1,18,5,1,1,1,3,1,0,1,3,3,2,2,19,10,"297,53","350,82"
1,17,5,1,1,1,3,3,0,0,2,2,2,2,13,13,"259,44","339,48"
1,19,5,1,1,1,3,2,1,0,2,2,1,2,12,3,"243,94","203,61"
1,18,5,1,1,1,7,1,0,0,3,2,2,2,17,6,"287,68","218,71"
2,17,5,1,1,1,7,1,1,0,3,3,2,2,20,4,"311,09","228,07"
2,17,5,1,1,1,3,1,0,0,1,1,1,2,13,5,"271,18","228,92"
2,17,5,1,1,1,3,1,0,0,2,2,1,2,15,4,"277,35","207,24"
2,18,5,1,1,1,3,1,0,0,2,2,1,2,10,8,"252,83","250,01"
2,17,5,1,1,1,3,3,0,0,3,2,2,2,19,11,"305,38","337,35"
2,17,5,1,1,1,5,1,0,0,3,3,3,2,12,8,"262,57","264,7"
2,18,5,1,1,1,3,1,0,0,3,2,2,2,7,5,"222,54","230,83"
2,19,5,1,1,1,3,1,2,0,2,2,2,2,19,6,"297,25","267,77"
2,17,5,1,1,1,3,3,2,1,1,1,3,2,18,5,"306,07","264,3"
2,18,5,1,1,1,5,3,0,0,2,2,2,2,14,3,"270,79","212,89"
2,18,5,1,1,1,3,1,1,0,3,2,1,2,8,7,"223,05","212,82"
2,17,5,1,1,1,3,1,0,0,3,2,2,2,16,15,"287,58",366
2,17,5,1,1,1,3,2,0,0,3,2,2,2,21,5,"324,55","254,06"
2,18,5,1,1,1,5,2,0,0,2,2,2,2,14,11,"276,03","335,1"
2,18,5,1,1,1,3,2,0,0,2,2,2,2,11,5,"241,96","242,58"
2,17,5,1,1,1,3,3,0,0,3,3,3,2,24,17,"362,9","365,69"
2,17,5,1,1,1,5,1,0,0,1,3,2,2,14,9,"267,43","304,63"
2,18,5,1,1,1,3,3,1,1,1,2,1,2,16,5,"289,46","224,93"
1,18,4,1,1,1,5,1,0,0,2,2,1,2,11,3,"226,31","244,64"
1,17,4,1,1,1,5,3,0,0,3,3,3,2,19,4,"295,14","228,87"
1,17,4,1,1,1,5,3,0,0,2,2,1,2,16,7,"281,5","259,3"
1,18,4,1,1,1,5,2,1,0,2,2,1,2,9,4,"237,26","230,62"
1,18,4,1,1,1,3,1,0,0,3,3,3,2,13,2,"264,75","223,44"
1,17,4,1,1,1,3,2,0,0,2,1,1,2,16,7,"272,5","235,94"
1,18,4,1,1,1,3,1,0,1,1,2,2,2,14,4,"268,36","262,46"
1,17,4,1,1,1,3,2,0,0,2,2,2,2,7,4,"228,24","217,22"
1,17,4,1,1,1,3,3,0,0,1,1,1,2,14,8,"260,16","250,48"
1,17,4,1,1,1,5,1,0,0,2,2,2,2,20,4,"317,96","251,13"
1,18,4,1,1,1,3,3,0,0,2,2,2,2,21,7,"312,95","274,13"
1,17,4,1,1,1,3,1,0,0,2,3,2,2,6,4,"225,16","219,26"
1,17,4,1,1,1,3,1,0,0,3,1,3,2,19,17,"314,55","398,52"
1,17,4,1,1,1,3,1,0,0,3,2,1,2,13,15,"223,23","361,12"
1,19,4,1,1,1,3,1,0,1,2,2,1,2,7,4,"231,85","224,31"
1,18,4,1,1,1,5,1,0,0,2,2,2,2,19,6,"301,84","285,09"
1,17,4,1,1,1,3,1,0,0,2,2,2,2,23,11,"350,19","356,4"
1,17,4,1,1,1,5,1,0,0,2,2,2,2,21,6,"331,77","250,79"
1,17,4,1,1,1,3,3,0,0,2,2,2,2,4,7,"195,61","243,45"
1,17,4,1,1,1,3,1,0,0,3,2,3,2,10,7,"250,59","223,43"
1,17,4,1,1,1,5,1,0,0,2,2,3,2,9,4,"229,53","207,91"
1,18,4,1,1,1,3,1,0,0,3,3,3,2,9,6,"224,73","289,56"
1,19,4,1,1,1,3,1,1,0,2,3,3,2,16,7,"289,37","239,66"
1,18,4,1,1,1,3,3,0,0,1,1,1,2,4,3,"190,65","221,21"
1,19,4,1,1,1,3,3,1,0,2,0,2,2,6,10,"224,65","283,21"
1,18,4,1,1,1,3,1,0,0,3,2,3,2,15,6,"283,88","219,23"
1,18,4,1,1,1,5,1,0,0,2,2,1,2,17,7,"298,52","311,68"
1,17,4,1,1,1,3,1,0,0,3,3,2,2,21,7,324,"252,03"
1,18,4,1,1,1,5,3,0,0,0,2,2,2,23,9,"342,62","320,78"
1,18,4,1,1,1,3,1,0,0,3,3,3,2,12,7,"246,83","252,82"
1,17,4,1,1,1,3,1,0,0,2,2,1,2,2,5,"175,13","230,23"
1,18,4,1,1,1,3,1,0,0,2,2,2,2,15,4,"282,23","254,57"
1,17,4,1,1,1,5,1,0,0,3,3,2,2,12,7,"264,69","292,72"
1,17,4,1,1,1,5,2,0,0,3,3,3,2,8,4,"206,48","216,03"
1,18,4,1,1,1,5,1,0,0,3,3,3,2,13,6,"260,79","246,38"
1,20,4,1,1,1,3,1,1,1,3,3,3,2,17,12,"286,16","352,68"
1,17,4,1,1,1,3,1,0,0,3,2,2,2,16,3,"288,74","257,95"
1,17,4,1,1,1,3,1,0,0,2,2,2,2,6,8,"203,58","331,53"
1,17,4,1,1,1,7,1,0,0,2,3,2,2,19,8,"303,5","301,58"
1,19,4,1,1,1,3,1,1,1,2,2,2,2,12,5,"259,53","254,9"
1,17,4,1,1,1,3,3,0,0,3,3,2,2,13,9,"264,71","277,59"
1,17,4,1,1,1,3,1,0,0,3,3,1,2,10,5,"243,51","218,47"
1,17,4,1,1,1,3,2,0,0,3,3,3,2,5,8,"170,55","288,87"
1,17,4,1,1,1,3,1,0,0,2,3,2,2,10,4,"228,57","275,88"
1,17,4,1,1,1,5,1,0,0,2,2,2,2,7,8,"224,89","312,86"
1,17,4,1,1,1,3,1,0,0,2,2,2,2,20,4,"305,18","244,11"
1,17,4,1,1,1,3,2,0,0,3,3,3,2,19,15,"314,91","353,9"
1,17,4,1,1,1,3,1,0,0,3,3,2,2,21,6,"301,25","226,6"
1,17,4,1,1,1,3,1,0,0,2,2,2,2,7,4,"204,62","227,16"
1,18,4,1,1,1,5,2,1,0,2,1,2,2,14,3,"266,23","215,06"
1,17,4,1,1,1,5,1,0,0,3,3,3,2,7,6,"192,53","257,81"
1,17,4,1,1,1,3,1,0,0,3,2,2,2,19,8,"299,49","297,32"
1,17,4,1,1,1,5,2,0,0,2,2,1,2,15,6,"265,53","245,3"
1,18,4,1,1,1,7,3,0,0,3,2,3,2,20,17,"315,54","403,2"
1,18,4,1,1,1,3,1,0,0,2,3,3,2,21,11,"312,39","343,06"
1,18,4,1,1,1,5,3,0,1,2,3,2,2,21,7,"316,73","264,35"
1,17,4,1,1,1,5,1,0,0,2,2,2,2,11,8,"240,45","281,38"
1,18,4,1,1,1,3,3,2,0,2,1,2,2,12,5,"263,57","232,81"
1,19,4,1,1,1,3,1,0,1,1,1,1,2,7,3,"222,53","228,85"
1,17,4,1,1,1,9,1,0,0,3,3,3,2,11,4,"248,62","236,28"
1,18,4,1,1,1,3,3,1,0,2,2,2,2,7,6,"214,13","189,97"
1,18,4,1,1,1,5,2,1,0,2,2,2,2,9,5,"232,9","264,87"
1,17,4,1,1,1,3,1,0,0,2,3,2,2,14,6,"272,7","279,21"
1,17,4,1,1,1,3,1,0,0,3,3,3,2,11,8,"247,77","312,17"
1,17,4,1,1,1,3,3,0,0,2,3,1,2,10,1,"252,48","204,69"
1,17,4,1,1,1,3,1,0,0,3,3,2,2,0,4,"143,98","199,41"
1,17,4,1,1,1,3,1,0,0,1,2,1,2,19,6,"296,19","241,56"
1,17,4,1,1,1,3,3,0,0,3,3,3,2,11,3,"245,42","218,14"
1,18,4,1,1,1,5,3,1,0,2,3,3,2,15,15,"260,6","375,37"
1,17,4,1,1,1,5,3,0,0,2,2,2,2,6,5,"211,56","233,96"
2,17,4,1,1,1,3,3,0,0,1,1,1,2,15,8,"271,93","263,62"
2,17,4,1,1,1,3,1,0,0,2,2,2,2,16,6,"290,65","266,46"
2,17,4,1,1,1,3,1,0,0,2,3,3,2,18,11,"305,2","358,96"
2,17,4,1,1,1,3,1,0,0,2,2,2,2,14,2,"274,11","229,15"
2,17,4,1,1,1,5,3,0,0,0,2,1,2,24,17,"363,42","393,84"
2,17,4,1,1,1,3,1,0,0,2,1,1,2,15,2,"276,84","217,94"
2,19,4,1,1,1,7,1,1,0,3,2,2,2,4,6,"188,93","254,67"
2,19,4,1,1,1,3,1,0,2,2,2,2,2,9,7,"220,33","231,19"
2,17,4,1,1,1,3,1,0,0,2,2,2,2,19,4,"317,6","237,88"
2,20,4,1,1,1,5,1,2,2,2,2,2,2,17,8,"286,62","260,69"
2,17,4,1,1,1,3,1,0,0,2,2,1,2,11,5,"250,6","233,12"
2,18,4,1,1,1,3,1,1,0,2,2,2,2,20,5,"308,86","241,14"
2,20,4,1,1,1,3,1,1,1,1,3,3,2,19,14,"326,13","346,54"
2,18,4,1,1,1,3,1,1,0,3,3,1,2,23,17,"349,02","381,2"
2,18,4,1,1,1,3,3,1,0,3,3,3,2,20,7,"315,97","242,54"
2,18,4,1,1,1,5,1,0,0,3,3,2,2,14,8,"254,63","308,91"
2,17,4,1,1,1,7,1,0,0,3,3,3,2,20,5,"320,08","275,43"
2,18,4,1,1,1,3,1,0,0,3,3,3,2,10,4,"242,83","245,27"
2,17,4,1,1,1,3,3,0,0,3,3,2,2,5,4,"186,65","232,75"
2,18,4,1,1,1,3,1,1,0,2,2,2,2,23,11,"343,03","326,36"
2,20,4,1,1,1,3,2,2,0,3,3,3,2,5,3,"192,6","215,67"
2,17,4,1,1,1,3,1,0,0,2,1,2,2,12,11,"247,13","322,2"
2,18,4,1,1,1,7,1,0,0,3,3,2,2,16,2,"289,38","204,09"
2,18,4,1,1,1,3,1,0,0,2,3,3,2,4,5,"196,08","243,6"
2,18,4,1,1,1,7,1,0,0,3,3,2,2,13,7,"267,35","267,74"
2,19,4,1,1,1,3,3,2,0,2,3,3,2,22,3,"338,82","219,07"
2,17,4,1,1,1,3,1,0,0,2,2,1,2,13,4,"264,93","232,37"
2,17,4,1,1,1,3,1,0,0,2,3,2,2,21,6,"327,91","289,71"
2,17,4,1,1,1,5,3,0,0,2,3,2,2,10,6,"252,28","248,48"
2,18,4,1,1,1,5,3,0,0,2,2,1,2,19,6,298,"275,24"
2,18,4,1,1,1,3,1,1,1,3,3,2,2,12,6,"257,84",291
2,17,4,1,1,1,3,1,0,0,3,3,3,2,18,5,"292,61","256,92"
2,17,4,1,1,1,5,3,0,0,2,2,1,2,18,14,"303,37","355,39"
2,17,4,1,1,1,5,2,0,0,3,3,3,2,10,3,"242,26","223,48"
2,18,4,1,1,1,3,1,0,0,2,2,2,2,17,6,"275,42","272,1"
2,17,4,1,1,1,3,3,0,0,2,2,2,2,16,8,"272,8","286,85"
2,17,4,1,1,1,5,2,0,0,3,3,3,2,12,3,"259,28","210,8"
2,17,4,1,1,1,3,2,0,0,2,2,2,2,23,18,"362,52","401,76"
2,18,4,1,1,1,3,3,0,1,3,3,2,2,9,5,"217,97","244,96"
2,17,4,1,1,1,5,1,0,0,3,3,3,2,12,7,"261,48","278,62"
2,17,4,1,1,1,5,3,0,0,3,3,2,2,7,4,"207,37","241,54"
2,18,4,1,1,1,3,1,0,0,2,2,2,2,7,3,"196,53","239,24"
2,17,4,1,1,1,3,1,0,0,2,2,1,2,13,4,"257,82","233,27"
2,18,4,1,1,1,3,1,0,0,2,2,2,2,7,5,"187,29","186,97"
2,18,4,1,1,1,5,2,0,1,2,3,2,2,17,3,"276,8","204,88"
2,17,4,1,1,1,3,2,0,0,3,3,3,2,9,5,"229,48","242,82"
2,17,4,1,1,1,3,1,1,0,3,3,2,2,19,7,"306,98","267,66"
2,17,4,1,1,1,3,1,0,0,1,2,2,2,16,5,"278,08","274,96"
2,17,4,1,1,1,3,3,0,0,3,2,2,2,13,6,"256,88","262,57"
2,17,4,1,1,1,3,3,0,0,3,3,2,2,6,4,"218,23","224,48"
2,19,4,1,1,1,5,3,1,1,2,3,2,2,12,2,"262,16","222,57"
2,18,4,1,1,1,5,1,1,1,1,2,1,2,17,6,"298,69","270,11"
2,18,4,1,1,1,3,1,0,0,1,1,2,2,14,3,"253,26","220,78"
2,17,4,1,1,1,5,1,0,0,2,3,2,2,8,2,"221,6","205,41"
2,17,4,1,1,1,3,3,0,0,3,2,3,2,8,5,"221,05","234,18"
2,17,4,1,1,1,5,1,0,0,2,3,3,2,12,7,"244,75","285,39"
2,20,4,1,1,1,3,1,0,1,3,3,1,2,8,3,"220,59","195,65"
2,18,4,1,1,1,7,1,1,0,2,1,1,2,19,9,"308,57","316,5"
2,18,4,1,1,1,5,1,1,0,2,2,2,2,21,8,"330,36","307,24"
2,18,4,1,1,1,5,3,0,0,3,2,2,2,7,4,"209,34","251,93"
2,17,4,1,1,1,3,1,0,0,3,2,3,2,10,7,"240,55","282,12"
2,17,4,1,1,1,7,1,0,0,1,2,2,2,24,9,"344,51","322,83"
1,17,2,1,1,1,3,1,0,0,2,2,2,2,7,7,"205,92","235,36"
1,17,2,1,1,1,3,1,0,0,3,1,3,2,16,3,"277,5","261,81"
1,18,2,1,1,1,3,3,0,0,3,1,2,2,7,5,"230,48","238,61"
1,18,2,1,1,1,5,1,0,0,3,3,3,2,15,5,"283,05","258,28"
1,17,2,1,1,1,3,1,0,0,2,3,2,2,17,4,"289,04","231,27"
1,18,2,1,1,1,5,1,0,0,2,2,2,2,16,8,"283,89","319,13"
1,18,2,1,1,1,5,1,0,0,2,2,1,2,13,5,"269,36","266,99"
1,17,2,1,1,1,5,1,0,0,2,2,2,2,11,4,"254,63","251,82"
1,18,2,1,1,1,5,1,0,0,2,2,2,2,18,8,"294,46","275,6"
1,18,2,1,1,1,3,1,0,0,3,3,3,2,12,8,"256,08","261,74"
1,17,2,1,1,1,3,1,0,0,0,2,2,2,16,12,"296,99","328,57"
1,17,2,1,1,1,3,2,0,0,3,3,3,2,11,4,"223,44","195,87"
1,17,2,1,1,1,3,1,0,0,2,2,2,2,17,6,"283,6","260,27"
1,18,2,1,1,1,5,1,0,0,2,2,2,2,7,3,"222,82","199,04"
1,19,2,1,1,1,3,1,2,0,3,2,2,2,13,8,"260,42","303,49"
1,17,2,1,1,1,3,3,0,1,2,3,2,2,6,3,"202,44","204,09"
1,18,2,1,1,1,5,1,0,0,2,2,2,2,20,12,"321,98","349,61"
1,17,2,1,1,1,3,1,0,0,3,3,2,2,7,4,"221,69","234,48"
1,17,2,1,1,1,3,1,0,0,3,3,3,2,14,6,"269,57","288,46"
1,17,2,1,1,1,5,1,0,0,3,2,2,2,10,3,"239,24","227,68"
1,18,2,1,1,1,5,1,0,0,3,3,3,2,11,5,"251,49","246,33"
1,18,2,1,1,1,5,1,0,0,3,2,3,2,15,6,"275,17","255,59"
1,17,2,1,1,1,3,2,0,0,2,2,3,2,20,11,"309,32","299,49"
1,17,2,1,1,1,5,1,1,0,0,0,1,2,8,2,"231,28","180,28"
1,20,2,1,1,1,3,1,1,1,2,2,2,2,20,3,"308,24","216,63"
1,17,2,1,1,1,3,1,0,0,3,3,3,2,14,6,"286,41","296,66"
1,18,2,1,1,1,5,1,1,0,3,2,2,2,9,4,"222,88","193,78"
1,18,2,1,1,1,3,1,0,0,2,2,2,2,6,0,"206,7","194,01"
1,17,2,1,1,1,3,1,0,0,3,3,3,2,20,4,"313,76","256,44"
1,17,2,1,1,1,3,1,0,0,3,2,2,2,20,10,"306,09","331,43"
1,20,2,1,1,1,3,1,0,1,3,3,2,2,15,4,"271,26","281,94"
1,18,2,1,1,1,3,1,1,0,3,3,2,2,11,8,"241,75","267,52"
1,19,2,1,1,1,3,1,1,0,2,2,2,2,20,7,"296,63",292
1,18,2,1,1,1,5,1,0,0,2,2,2,2,15,4,"277,9","243,22"
1,18,2,1,1,1,3,1,1,0,3,1,2,2,20,2,"306,78","241,21"
1,19,2,1,1,1,5,3,0,0,3,2,2,2,16,11,"290,41","326,21"
1,20,2,1,1,1,9,1,0,2,3,3,3,2,17,13,"285,48","348,88"
1,17,2,1,1,1,3,1,0,0,2,3,2,2,7,6,"232,82","225,6"
1,19,2,1,1,1,5,1,1,0,3,3,3,2,22,11,"328,4","323,97"
1,17,2,1,1,1,5,3,0,0,2,1,1,2,7,3,"202,27","225,12"
1,17,2,1,1,1,5,1,0,0,3,2,3,2,12,6,"237,91","271,77"
1,18,2,1,1,1,5,1,0,0,2,2,2,2,22,7,"320,05","255,92"
1,17,2,1,1,1,3,3,0,0,3,3,1,2,12,8,"239,01","243,05"
1,20,2,1,1,1,7,1,2,2,2,1,2,2,14,14,"277,47","345,32"
1,17,2,1,1,1,3,2,0,0,2,3,3,2,15,7,"287,58","293,37"
2,19,2,1,1,1,5,1,2,0,2,2,2,2,15,3,"252,9","202,87"
2,17,2,1,1,1,5,1,0,0,2,2,2,2,20,8,"307,87","304,26"
2,20,2,1,1,1,5,1,0,0,3,3,3,2,16,4,"276,33",204
2,18,2,1,1,1,5,1,0,0,3,2,2,2,13,4,"253,52","247,96"
2,17,2,1,1,1,3,1,0,0,2,2,3,2,10,9,"241,77","282,52"
2,17,2,1,1,1,5,1,0,0,3,2,3,2,17,7,"289,14","231,16"
2,17,2,1,1,1,5,1,0,0,2,2,2,2,7,3,"212,33","212,68"
2,18,2,1,1,1,3,1,0,0,3,2,2,2,8,6,"243,89","266,93"
2,18,2,1,1,1,3,1,0,0,1,3,3,2,11,5,"239,13","225,22"
2,17,2,1,1,1,3,1,0,0,3,3,3,2,18,9,"297,28","303,75"
2,17,2,1,1,1,3,1,0,0,3,2,3,2,18,8,"301,03","274,23"
2,19,2,1,1,1,5,3,0,0,2,2,2,2,8,4,"171,84","203,36"
2,18,2,1,1,1,7,1,0,0,1,3,2,2,6,4,"206,37","205,15"
2,18,2,1,1,1,3,1,1,0,2,2,2,2,19,14,"302,11","363,89"
2,18,2,1,1,1,3,1,0,1,1,2,3,2,13,10,"263,41","315,9"
2,17,2,1,1,1,3,1,0,0,2,1,2,2,9,4,"238,24","260,73"
2,17,2,1,1,1,3,1,0,0,3,3,3,2,16,7,"286,47","274,6"
2,19,2,1,1,1,3,1,2,0,2,2,2,2,11,3,"253,55","227,96"
2,17,2,1,1,1,5,1,0,0,2,2,2,2,7,3,"196,38","238,2"
2,17,2,1,1,1,3,1,1,0,2,2,2,2,21,3,"321,04","246,56"
2,17,2,1,1,1,5,2,0,0,2,2,2,2,14,14,"279,45","342,01"
2,18,2,1,1,1,5,1,0,0,3,3,3,2,21,4,"310,87","233,21"
2,18,2,1,1,1,3,1,0,0,2,2,2,2,15,8,"278,38","297,52"
2,18,2,1,1,1,5,1,1,0,3,2,2,2,7,3,"233,06","211,14"
2,18,2,1,1,1,3,2,0,0,3,3,1,2,18,4,"307,77","255,45"
2,19,2,1,1,1,5,3,0,1,3,2,2,2,18,3,"294,9","227,32"
2,19,2,1,1,1,3,1,1,0,2,1,0,2,12,5,"264,93","196,38"
2,17,2,1,1,1,5,1,0,1,3,3,2,2,18,6,"300,91","251,81"
2,19,2,1,1,1,3,1,0,0,0,1,2,2,16,6,"276,72","258,34"
2,18,2,1,1,1,5,1,1,0,2,3,2,2,6,5,"203,32","264,97"
2,20,2,1,1,1,5,1,1,1,3,2,2,2,18,8,"285,96","299,14"
2,17,2,1,1,1,7,1,0,0,1,2,2,2,9,4,"214,47","229,46"
2,18,2,1,1,1,5,1,1,0,1,2,2,2,10,3,"245,23","199,94"
1,17,3,1,1,1,3,1,0,0,2,1,1,2,8,4,"201,58","250,73"
1,18,3,1,1,1,3,1,0,0,3,2,2,2,19,6,"308,73","282,19"
1,18,3,1,1,1,3,1,0,0,1,2,2,2,6,1,"185,93","222,21"
1,18,3,1,1,1,3,1,0,0,2,1,2,2,5,5,"218,13","224,93"
1,18,3,1,1,1,3,1,0,0,2,3,3,2,11,3,"228,27","226,23"
1,18,3,1,1,1,3,1,0,0,3,3,3,2,21,15,"324,84","376,41"
1,17,3,1,1,1,3,2,0,0,2,3,2,2,19,13,"312,67","343,67"
1,18,3,1,1,1,3,1,0,0,3,3,3,2,15,4,"276,21","258,48"
1,18,3,1,1,1,3,1,0,0,2,1,2,2,8,5,"215,82","235,43"
1,18,3,1,1,1,3,2,0,0,3,3,3,2,15,6,"286,77","266,32"
1,17,3,1,1,1,3,1,0,0,3,2,1,2,21,18,"333,39","402,07"
1,17,3,1,1,1,3,1,0,0,2,2,2,2,13,10,"262,86","301,99"
1,18,3,1,1,1,3,1,0,0,2,1,2,2,17,7,"291,86","228,03"
1,18,3,1,1,1,5,1,0,0,2,2,2,2,5,3,"173,87","209,57"
1,17,3,1,1,1,3,1,0,0,2,2,2,2,9,5,"238,75","228,33"
1,17,3,1,1,1,3,1,0,0,3,3,3,2,21,8,"319,14","332,15"
1,18,3,1,1,1,3,1,0,0,2,2,3,2,18,5,"293,24","247,1"
1,19,3,1,1,1,5,2,2,0,2,2,2,2,11,3,"239,32","241,59"
1,20,3,1,1,1,3,1,0,0,3,2,2,2,11,3,"248,53","243,47"
1,18,3,1,1,1,3,1,0,0,2,2,2,2,23,11,"342,23","320,71"
1,18,3,1,1,1,5,1,0,0,3,3,3,2,8,6,"228,88","292,6"
1,17,3,1,1,1,3,1,0,1,3,2,2,2,6,6,"185,07","205,61"
1,18,3,1,1,1,3,1,0,0,3,2,2,2,9,3,"240,89","226,15"
1,17,3,1,1,1,3,2,0,0,2,2,2,2,9,2,"214,11","208,98"
1,18,3,1,1,1,5,1,0,2,1,1,2,2,12,2,"257,53","223,77"
