IDADE,FORMAÇÃO DA MÃE,FORMAÇÃO DO PAI,ACESSO A INTERNET,NUMERO DE COMPUTADORES,INICIOU OS ESTUDOS,CURSO O ENSINO FUNDAMENTAL,REPROVOU,ABANDONOU A  ESCOLA,GESTÃO ESCOLAR / PROFESSORES TRABALHAM COM FOCO NO SPAECE,PROFESSORES TIRAM DUVIDAS,PROFESSORES CORRIGEM AS ATIVIDADES,TURNO ESCOLAR,NUMERO DE PONTOS EM PORTUGUES,NÚMERO DE PONTOS EM MATEMÁTICA,SEXO,PROFICIENCIA EM PORTUGUES,PROFICIENCIA EM MATEMÁTICA
continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous
,,,,,,,,,,,,,,,,,
17,2,2,1,0,3,1,0,0,2,2,2,3,22,10,2,333.68,312.27
18,3,3,0,0,9,1,1,0,2,2,2,1,14,1,2,264.56,220.5
18,3,3,1,1,3,1,0,0,3,2,2,2,19,11,2,307.82,356.02
18,2,2,1,1,3,1,2,0,0,0,0,2,14,7,2,279.54,296.23
18,3,2,1,0,7,1,0,0,3,0,1,1,12,7,2,266.96,290.42
17,4,5,1,0,5,1,0,0,3,3,1,3,12,7,2,242.37,229.32
18,3,2,0,0,3,1,0,0,3,2,2,3,22,4,2,316.68,268.38
17,5,4,1,0,3,1,0,0,2,2,2,1,24,19,2,366.51,417.47
17,6,6,1,1,5,2,0,0,2,2,3,3,17,15,2,295.37,389.77
17,3,3,1,1,5,3,2,0,0,2,2,1,20,11,2,321.1,319.16
17,3,4,0,0,5,1,0,0,2,3,2,1,14,4,2,259.06,249.37
17,3,3,1,0,3,1,0,0,3,2,2,1,25,7,2,374.9,264.25
17,1,1,0,0,3,1,0,0,2,2,2,2,14,6,2,248.34,229.45
18,1,1,0,0,3,1,1,0,3,1,1,2,16,5,2,291.52,242.31
17,4,4,1,0,3,1,2,0,3,3,3,4,9,3,2,221.44,241.27
17,3,1,1,0,5,1,2,0,2,0,1,1,15,10,2,276.09,305.37
18,2,5,0,0,3,1,0,0,3,2,2,3,17,5,2,290.14,245.18
17,1,1,1,0,3,1,0,0,3,3,3,2,17,5,2,292.23,280.23
18,4,4,1,1,3,1,0,0,3,3,2,2,4,4,2,169.73,222.8
17,2,1,1,0,3,1,0,0,2,2,2,1,17,7,2,298.22,294.71
18,2,2,0,0,3,1,2,0,2,2,2,1,23,17,2,346.93,383.88
17,5,5,0,0,3,1,0,0,3,2,1,4,22,14,2,347.05,339.5
17,3,3,0,0,5,1,0,0,2,2,2,3,15,6,2,271.15,287.32
18,5,6,1,0,3,1,1,0,2,2,2,2,12,9,2,245.71,259.73
18,5,5,1,1,5,1,0,0,2,2,2,2,12,9,2,245.69,291.67
17,2,2,1,0,3,1,0,0,2,2,3,1,12,3,2,258.23,249.24
17,4,3,1,0,3,1,0,0,3,3,2,1,22,6,2,328.49,249.05
19,2,2,1,0,5,2,0,0,2,2,2,1,12,9,2,249.31,272.42
17,2,2,1,1,3,1,0,0,3,2,3,1,18,10,2,301.32,328.14
19,6,2,0,0,3,1,1,0,3,2,3,1,18,3,2,295.37,251.71
17,2,2,1,1,3,1,0,0,3,3,3,3,15,8,2,280.24,288.26
17,4,3,1,1,5,1,0,0,3,2,3,3,4,4,2,162.44,224.86
19,2,5,0,0,3,1,1,0,2,2,1,2,5,6,2,174.76,223.88
17,5,5,1,1,3,1,0,0,2,3,3,4,23,15,2,346.24,382.36
20,3,3,0,0,3,1,2,0,2,2,2,4,22,11,2,341.89,357.7
18,2,2,1,1,7,1,0,0,2,2,1,1,18,5,2,301.99,241.74
17,4,4,0,0,3,1,0,0,3,3,3,1,12,4,2,254.17,222.71
17,4,3,1,0,9,1,0,0,3,3,3,4,18,10,2,296.12,348.8
17,3,2,0,0,3,1,0,0,3,3,3,2,13,8,2,268.08,288.91
17,3,1,0,0,3,1,0,0,2,2,2,1,7,1,2,213.67,218.2
18,1,4,1,0,3,3,1,1,3,1,1,2,19,13,2,312.88,319.15
17,4,5,1,0,5,1,0,0,3,3,1,2,20,5,2,309.8,273.26
17,3,3,1,0,3,1,0,0,2,3,3,4,23,21,2,337.77,420.56
18,3,2,1,0,5,1,1,0,2,2,2,2,12,5,2,250.46,293.85
19,3,2,1,0,3,1,1,1,2,2,2,2,8,3,2,225.75,213.76
20,4,4,0,0,3,1,2,2,3,3,3,2,5,5,2,179.4,230.88
18,3,3,0,0,5,1,0,0,2,3,3,1,14,8,2,280.62,272.15
19,1,1,1,0,5,1,2,0,2,3,3,2,6,17,2,207.27,362.55
18,3,5,1,0,3,1,1,1,2,3,1,4,20,17,2,306.23,394.95
19,1,1,0,0,5,1,2,0,2,3,3,3,24,12,2,354.14,338.85
17,5,1,1,1,7,3,0,0,3,2,3,4,8,4,2,217.75,245.9
18,4,4,1,1,5,1,0,0,1,1,1,2,12,5,2,242.94,243.83
17,3,3,1,1,7,1,0,0,2,3,2,4,13,11,2,243.58,330.19
20,3,3,1,1,3,1,2,1,3,2,2,4,21,9,2,334.03,350.27
17,1,1,1,0,9,1,1,0,2,2,2,3,5,5,2,174.86,231.49
18,3,2,0,0,5,1,0,0,1,1,1,2,22,7,2,320.48,280.8
20,2,2,1,0,3,1,2,0,2,1,3,1,20,3,2,308.95,227.43
18,4,4,0,0,3,1,1,0,3,3,2,1,21,8,2,315.97,273.6
17,5,3,1,1,5,1,0,0,2,3,2,1,21,13,2,339.12,368.66
18,3,3,1,0,3,1,0,0,2,2,1,3,12,3,2,245.18,231.12
17,4,4,1,0,5,1,0,0,2,2,1,2,7,5,2,205.04,254.34
18,3,3,0,0,5,1,0,0,2,2,2,2,4,5,2,196.1,218.73
17,3,3,1,1,5,3,0,0,2,3,3,1,17,7,2,298.86,293.68
18,1,1,1,0,3,1,1,0,2,2,1,4,19,7,2,296.72,310.28
18,1,5,1,1,3,1,0,0,3,3,3,1,10,8,2,238.64,284.85
17,5,3,1,1,5,1,0,0,2,2,2,1,20,14,2,308.14,371.12
19,3,4,0,0,3,1,1,0,3,3,3,1,16,6,2,275.14,275.8
18,3,1,0,0,3,1,0,0,3,2,1,4,23,17,2,346.6,377.24
17,5,5,0,1,3,1,0,0,2,1,1,2,11,12,2,246.29,287.41
18,2,2,1,0,3,1,1,0,2,2,2,1,15,6,2,267.27,236.17
18,6,1,1,0,3,1,0,0,3,3,3,2,16,15,2,277.82,362.81
18,3,3,1,0,5,1,0,0,2,2,3,4,21,7,2,336.13,272.01
17,4,3,1,0,5,1,0,0,1,0,1,1,21,4,2,327.88,264.09
18,2,2,0,0,5,1,0,0,2,2,2,2,9,2,2,227.65,222.4
17,3,1,0,0,3,1,0,0,3,2,2,1,6,5,2,180.26,228.38
17,3,3,1,1,5,1,0,0,3,3,3,1,17,7,2,295.85,251.54
17,5,4,1,1,3,1,0,0,2,2,3,1,3,6,2,180.11,220.33
17,5,2,0,0,7,1,0,0,1,1,1,4,12,9,2,249.77,341.24
19,2,2,1,1,7,1,1,0,2,2,1,1,13,7,2,263.51,259.15
17,4,3,0,0,3,1,0,0,2,3,3,1,17,11,2,291.82,329.87
17,6,4,0,0,5,1,0,0,3,2,2,2,15,7,2,275.19,275.43
19,3,3,1,0,5,1,0,0,2,2,2,1,8,4,2,224.87,212.33
17,5,1,1,1,5,1,0,0,3,3,3,2,8,6,2,229.44,255.83
17,6,4,1,1,3,1,0,0,3,3,3,1,20,7,2,318.21,275.12
19,3,1,1,0,3,1,2,0,3,3,2,4,23,16,2,340.01,409.18
18,1,1,0,0,7,1,1,0,2,1,1,4,20,8,2,313.16,265.85
18,2,2,0,0,3,1,1,0,2,2,1,2,15,8,2,269.47,261.47
19,2,2,1,1,3,1,2,0,3,2,3,1,8,4,2,223.87,208.92
18,5,5,1,2,3,1,2,0,2,2,2,3,16,12,2,283.62,350.92
17,6,6,1,1,5,1,0,0,3,3,2,1,18,7,2,296.52,249.81
18,2,2,1,0,3,1,2,0,2,2,2,2,17,8,2,304.91,271.65
18,5,3,0,0,5,1,0,0,3,2,2,4,23,17,2,352.49,354.86
19,4,2,1,0,3,1,1,0,2,2,2,2,7,6,2,226.37,267.55
18,3,2,0,0,5,1,1,0,3,2,2,3,8,7,2,190.95,248.77
20,2,1,0,0,5,1,0,2,3,2,2,1,11,2,2,245.84,206.99
17,2,2,1,0,3,1,0,0,3,2,2,2,17,3,2,291.49,221.28
17,1,3,0,0,5,1,0,0,3,3,3,1,8,4,2,230.02,232.01
19,1,1,1,0,5,1,1,0,2,2,1,1,5,3,2,188.34,186.66
19,1,1,0,0,5,1,2,1,2,2,2,4,12,7,2,263.38,270.94
20,5,2,0,0,5,1,2,0,3,3,3,1,9,3,2,229.9,226.71
20,5,4,1,0,3,1,0,1,3,2,2,2,13,2,2,266.95,213.22
18,3,3,1,0,3,1,0,0,2,3,3,2,4,3,2,191.45,218.6
18,4,3,1,0,3,1,0,0,2,2,2,1,13,5,2,244.31,224.06
18,1,1,1,0,7,1,2,0,2,2,2,2,10,5,2,238.58,246.08
20,3,3,1,0,3,1,2,0,3,3,2,1,5,4,2,199.02,237.01
20,2,2,0,0,3,1,2,0,2,2,2,1,12,8,2,241.44,286.04
17,1,3,1,0,5,1,0,0,3,2,2,2,9,4,2,218.09,242.13
18,4,2,0,0,7,1,0,0,3,3,2,2,16,6,2,286.41,241.37
19,2,2,1,0,5,1,2,1,2,2,2,1,4,3,2,172.76,226.82
18,3,2,0,0,3,1,0,0,0,1,1,1,3,3,2,165.66,211.84
18,4,5,1,0,3,2,1,0,2,1,1,4,5,4,2,196.58,246.61
18,6,2,1,2,3,1,1,0,2,2,2,1,11,0,2,259.48,217.28
17,5,4,1,1,5,1,0,0,2,1,2,1,15,5,2,276.64,268.7
18,5,5,1,1,5,1,0,0,2,2,2,3,10,15,2,243.72,370.9
17,4,3,1,0,3,1,0,0,3,2,3,2,22,10,2,328.56,303.99
18,5,4,1,1,5,3,0,0,3,2,1,1,17,9,2,281.29,296.1
19,3,3,1,0,5,1,1,0,2,2,3,1,5,5,2,188.95,252.25
19,3,3,0,0,5,1,1,0,2,1,1,2,16,9,2,287.49,252.67
18,3,3,1,0,3,1,1,0,2,2,2,4,4,11,2,175.74,300.7
17,5,6,1,2,5,1,0,0,2,2,1,2,19,8,2,307.76,328.78
18,2,2,1,0,5,1,0,0,3,3,3,3,18,13,2,292.58,362.89
20,1,3,0,0,3,1,1,0,2,2,3,2,14,7,2,241.77,247.44
17,5,5,1,0,5,1,0,0,2,2,1,2,6,7,2,208.16,254.35
17,1,2,0,0,3,1,0,0,2,2,1,1,8,6,2,231.37,248.99
18,3,1,1,1,3,3,0,0,3,3,2,2,16,12,2,282.62,319.54
18,6,3,1,1,5,1,0,0,2,2,2,4,22,10,2,331.63,299.8
20,3,3,1,0,3,1,2,1,2,2,2,4,21,21,2,322.23,416.09
17,3,1,1,0,5,1,0,0,2,2,2,4,10,1,2,236.18,188.8
17,3,3,1,0,3,1,0,0,3,3,2,1,20,2,2,304.29,227.21
18,3,3,1,1,3,1,0,0,3,3,3,3,5,3,2,191.08,228.27
18,6,4,1,0,3,1,0,0,3,3,3,1,12,6,2,249.96,225.13
17,5,6,1,1,5,1,0,0,2,2,2,1,6,6,2,189.18,258.28
17,3,3,0,0,5,1,0,0,3,3,2,1,14,9,2,269.37,301.05
19,5,2,0,0,3,1,2,0,2,1,1,1,21,9,2,323.3,321.54
18,1,1,1,0,5,1,1,0,3,3,3,2,11,7,2,254.93,285.48
17,3,4,1,1,5,1,0,0,1,3,1,3,20,11,2,311.83,320.84
20,1,2,0,0,3,1,1,1,2,2,2,1,11,5,2,262.16,203.87
19,1,1,0,0,3,1,2,0,0,0,0,2,16,8,2,280.24,274.81
17,3,1,0,0,3,1,0,0,3,2,2,1,10,8,2,220.64,315.83
17,6,5,1,1,3,3,0,0,1,2,2,3,10,6,2,232.05,231.32
17,4,5,1,0,3,1,0,0,3,3,3,1,9,3,2,230.89,184.18
20,2,2,1,0,3,1,1,1,2,2,2,2,10,7,2,237.16,256.86
17,5,3,1,1,5,1,0,0,1,2,2,1,18,3,2,301.94,225.57
18,1,2,1,1,7,1,0,0,3,3,3,1,13,6,2,266.85,237.08
18,3,2,1,0,3,1,0,0,2,2,2,4,22,18,2,340.49,413.91
18,2,2,1,0,3,1,1,0,0,1,0,2,17,8,2,292.04,276.25
19,6,2,1,1,3,1,2,0,2,2,2,2,19,6,2,297.25,267.77
17,6,5,1,1,3,2,0,0,3,2,3,1,15,4,2,267.21,245.45
17,1,1,0,1,5,1,0,0,2,2,2,3,18,8,2,288.95,277.89
17,3,3,0,0,3,1,0,0,3,3,3,4,19,9,2,300.76,317.3
18,6,2,1,2,3,2,0,0,3,3,2,1,16,4,2,281.66,236.79
19,1,1,0,1,3,1,0,1,2,2,3,1,12,11,2,250.01,329.91
20,3,3,1,0,3,1,1,0,2,3,3,1,11,5,2,244.82,230.17
17,2,2,0,0,7,1,0,0,3,3,3,4,8,9,2,227.36,309.98
17,2,2,1,1,3,3,0,0,3,2,3,1,15,2,2,272.34,204
17,5,5,0,1,3,2,0,0,3,3,1,2,21,11,2,314.19,302.94
18,3,3,1,0,3,1,0,0,3,3,3,4,13,4,2,269.87,253.23
18,5,5,1,1,3,1,0,0,2,1,2,1,18,8,2,291.38,293.65
18,3,1,1,0,3,1,0,0,3,3,3,1,7,9,2,201.83,307.24
17,5,2,1,0,3,2,2,0,2,2,2,2,21,13,2,313.25,379.11
17,3,1,0,0,5,1,0,0,2,2,2,4,20,10,2,325.86,323.14
18,5,4,1,1,3,2,1,0,2,3,2,1,19,5,2,303.8,248.88
18,1,2,0,0,3,1,1,0,3,2,2,1,6,7,2,204.6,259.9
18,3,1,1,0,5,1,1,0,3,2,2,4,24,16,2,361.77,372.3
19,1,1,0,0,5,1,1,1,2,2,2,4,6,7,2,179.93,226.14
20,1,3,1,0,3,1,1,1,3,2,3,1,12,12,2,262.21,335.04
17,4,4,0,0,3,1,0,0,3,2,2,1,16,3,2,263.8,219.43
17,1,1,1,0,3,1,0,0,3,3,3,1,16,12,2,289.91,336.09
17,4,4,1,1,5,1,0,0,2,2,2,3,9,4,2,226.77,227.6
18,1,3,1,0,3,1,2,0,3,3,3,1,12,7,2,255.26,233.1
18,3,3,0,0,3,1,0,0,3,3,2,2,5,6,2,190.06,209.99
17,6,6,1,2,3,3,0,0,3,3,3,2,14,7,2,257.11,282.77
17,1,1,1,1,3,1,0,0,2,3,3,1,10,5,2,231.64,234.09
18,4,2,0,0,3,1,0,0,2,2,2,4,18,9,2,310.19,280.18
18,5,3,0,0,3,1,0,0,3,3,3,1,8,1,2,209.93,198.49
17,6,1,1,0,3,1,0,0,2,2,0,2,20,8,2,307.76,313.64
18,2,2,0,0,3,1,1,1,3,2,3,1,23,11,2,343.83,342.64
17,6,2,1,1,3,2,0,0,2,2,1,1,17,6,2,289,257.38
17,4,2,0,0,3,1,0,0,3,2,3,1,18,2,2,294.86,226.3
18,2,2,0,0,3,1,0,0,2,2,2,2,13,7,2,262.9,266.95
17,4,4,1,1,3,3,0,0,2,3,3,1,12,3,2,250.53,229.6
17,5,5,1,0,3,1,0,0,3,3,3,1,18,5,2,303.69,249.96
18,6,5,0,0,3,1,0,0,3,3,3,2,17,6,2,285.56,250.11
17,3,1,0,0,3,1,0,0,2,3,3,2,15,7,2,279.15,268.15
17,5,5,1,0,3,1,0,1,2,3,3,1,6,2,2,202.35,214.45
17,4,2,1,0,7,1,0,0,2,2,2,4,22,6,2,336.07,239.28
17,5,4,0,0,3,1,1,0,2,2,3,2,2,4,2,169.47,240.89
17,5,5,0,0,3,1,0,0,2,2,2,2,9,8,2,225.94,268.57
17,2,2,1,0,5,1,0,0,2,2,2,1,13,4,2,243.34,201.96
17,1,1,1,1,3,1,0,0,3,3,3,2,19,6,2,297.82,232.74
17,4,4,0,0,3,1,0,0,1,2,0,4,23,12,2,344.77,365.2
17,3,3,0,0,3,1,0,0,3,3,3,3,3,1,2,161.67,218.87
17,5,4,1,1,3,3,0,0,3,3,3,4,20,9,2,311.68,303.83
17,5,4,1,1,3,3,0,0,3,2,2,3,6,6,2,216.87,252.15
17,6,1,0,1,3,1,0,1,3,1,2,4,23,17,2,359.59,393.17
17,4,4,0,0,5,1,0,0,2,2,3,2,19,5,2,291.52,264.47
18,1,1,0,0,3,1,0,0,0,0,0,4,21,14,2,315.05,360.85
18,5,5,1,2,3,1,0,0,2,2,2,2,14,11,2,280.69,346.47
17,6,6,1,0,3,3,2,0,2,3,2,3,21,7,2,318.76,277.82
18,5,5,1,1,3,1,0,0,2,2,2,4,22,9,2,331.72,314.08
17,5,3,1,0,7,3,0,0,3,3,0,1,11,2,2,242.13,221.46
18,1,5,1,0,5,1,0,0,3,3,2,2,8,2,2,218.5,196.34
17,6,5,1,1,3,1,0,0,2,2,1,1,3,7,2,171.05,204.37
19,2,2,1,1,5,2,0,0,2,3,2,1,6,6,2,184.03,241.73
17,5,5,1,1,3,1,0,0,3,2,2,4,13,6,2,264.56,265.64
18,3,3,1,0,3,1,0,0,2,2,2,3,16,6,2,276.48,248.9
17,6,6,1,1,3,3,0,0,1,1,1,4,21,10,2,330.94,306.7
17,5,6,1,2,3,1,0,0,2,2,2,1,12,1,2,260.03,210.12
18,3,5,1,1,5,3,2,0,2,3,2,1,22,7,2,337.03,257.72
18,4,4,1,2,5,3,1,0,3,2,2,4,10,2,2,223.43,240.52
17,3,2,1,1,5,1,0,0,1,2,2,3,8,5,2,209.25,218.41
17,5,5,1,2,3,1,0,0,2,3,3,1,18,9,2,299.93,304.1
18,6,2,1,1,5,1,0,0,2,2,1,1,21,11,2,332.11,325.69
17,5,3,0,0,3,1,0,0,3,3,3,1,16,3,2,280.02,233.67
18,3,1,1,0,5,1,0,0,2,2,0,2,8,7,2,227.93,272.91
17,5,4,1,0,3,2,0,0,3,3,1,2,9,3,2,232.86,203.4
17,5,5,1,1,5,1,0,1,2,2,2,1,10,4,2,238.74,226.02
17,5,4,1,1,5,3,0,0,2,2,3,4,7,3,2,195.27,233.41
18,1,3,1,0,3,1,0,0,2,3,2,1,20,6,2,309.49,279.22
19,2,2,1,0,5,1,1,0,2,3,3,2,5,5,2,185.03,252.67
18,5,1,0,0,3,1,0,0,2,2,2,3,5,3,2,208.8,211.96
17,5,5,1,0,3,3,0,0,3,2,2,1,19,3,2,299.19,211.56
19,6,2,1,0,5,1,1,0,2,1,1,4,17,5,2,269.7,230.38
18,6,1,1,1,3,1,0,0,2,3,2,4,18,13,2,306.39,344.87
18,2,2,0,0,3,1,1,0,2,2,2,4,22,19,2,344.71,393.44
18,1,1,0,0,3,1,1,0,3,3,3,1,23,14,2,363.04,373.36
17,2,2,1,0,3,1,0,0,3,2,0,1,20,8,2,310.21,258.07
18,4,4,1,0,5,1,0,0,2,2,2,1,15,6,2,280.37,269.73
18,1,1,1,1,3,1,1,0,3,3,2,1,25,10,2,363.04,349.69
19,3,3,1,0,5,1,1,0,3,2,2,2,11,9,2,244.93,284.08
18,3,1,0,0,3,1,0,0,2,2,2,1,13,5,2,270.32,195.38
17,3,4,1,2,5,1,0,0,2,2,1,1,10,9,2,246.05,274.96
17,1,1,0,0,3,1,0,0,3,2,2,2,10,5,2,252.01,247.77
17,4,5,1,1,3,1,0,0,3,3,3,1,16,7,2,292.82,299.02
18,3,3,0,0,5,1,1,0,3,3,3,2,17,8,2,284.64,275.66
19,1,1,0,0,5,1,1,1,3,3,3,1,22,8,2,337.71,260.28
18,3,3,0,0,5,1,2,0,2,2,2,1,11,6,2,240.96,246.49
17,2,2,1,1,5,3,0,0,2,2,2,1,16,3,2,272.57,196.24
17,3,5,1,0,3,1,0,0,3,3,3,1,22,4,2,335.85,238.17
17,1,1,1,0,3,1,0,0,2,2,1,2,22,14,2,325.47,358.32
18,5,5,1,1,3,1,1,0,3,2,2,2,14,8,2,260.16,236.44
18,1,1,0,0,5,1,0,0,3,3,3,2,7,7,2,220.1,269.68
17,1,1,1,2,5,1,0,0,2,2,2,4,18,12,2,304.41,375.23
18,4,5,0,0,3,1,1,0,3,2,2,1,17,5,2,284.36,243.31
17,1,2,0,0,5,1,0,0,3,2,3,2,20,9,2,306.72,302.91
18,5,4,1,0,5,1,2,0,3,3,3,1,21,9,2,330.85,289.16
18,1,1,1,0,5,1,0,0,3,2,3,4,20,6,2,317.93,276.72
17,4,5,0,0,3,1,0,0,2,2,2,4,21,14,2,316.99,366.19
17,3,2,0,1,5,1,0,0,1,2,2,1,9,10,2,238.17,323.89
18,3,1,0,1,3,1,0,0,2,3,3,1,17,7,2,288.45,266.45
17,5,5,1,0,3,1,0,0,2,2,1,4,15,4,2,259.75,236.76
17,3,5,1,2,3,2,0,0,3,2,1,2,17,7,2,289.98,276.25
17,3,4,1,1,5,1,0,0,3,3,0,2,12,4,2,236.23,188.9
18,1,1,0,0,5,1,0,0,3,3,1,1,9,5,2,230.86,231.06
17,3,5,1,2,3,3,0,0,1,2,1,3,17,10,2,295.17,324.6
17,4,1,1,0,3,1,0,0,3,2,1,4,14,3,2,274.76,245.65
20,3,3,1,0,3,1,2,1,3,2,1,1,18,5,2,298.16,255.96
18,4,1,0,0,3,1,1,0,2,2,2,4,13,6,2,257.05,238.32
18,3,3,0,0,3,1,0,0,2,1,2,1,5,1,2,207.88,187.24
19,5,5,1,1,7,1,1,0,3,2,3,2,11,3,2,241.98,223.68
18,5,3,0,1,7,2,0,0,2,2,1,3,4,2,2,188.83,222.91
18,5,5,1,0,3,1,0,0,2,2,2,2,2,8,2,174.97,259.9
19,3,1,0,0,7,1,0,0,2,2,3,2,11,12,2,253.29,331.34
17,1,1,1,1,3,1,0,0,2,2,2,2,21,20,2,310.19,424.35
18,1,1,1,0,5,1,1,0,3,3,3,2,15,6,2,284.28,260.75
17,4,2,1,1,3,1,0,0,3,2,3,2,20,6,2,305.72,265.12
18,3,4,1,0,5,1,0,0,3,2,2,2,11,10,2,247,331.84
17,3,3,0,0,5,1,0,0,1,2,2,1,15,5,2,269.39,270.42
18,1,2,0,0,3,1,1,0,2,3,3,4,7,4,2,215.25,231.4
19,5,2,0,0,7,1,2,1,3,3,3,1,21,9,2,325.5,337.12
19,3,3,1,0,5,1,1,2,2,2,2,2,10,9,2,243.51,272.66
18,4,3,0,1,3,1,0,0,3,3,2,3,9,3,2,213,209.61
18,3,4,0,0,3,1,1,0,0,0,1,1,8,5,2,215.72,252.72
19,5,4,1,1,3,1,1,0,1,1,1,2,17,6,2,273.62,242.54
18,2,2,1,0,3,1,0,0,2,2,2,2,14,5,2,274.22,269.14
18,1,1,1,1,3,1,0,0,2,2,2,4,24,15,2,354.29,379.77
18,1,1,1,1,3,3,2,1,0,0,2,2,17,7,2,279.9,310.2
18,3,3,0,0,3,1,0,0,3,3,3,1,21,14,2,315.74,369.26
18,2,2,1,0,3,1,0,0,3,3,3,1,18,6,2,298.43,274.72
17,2,2,0,0,3,1,0,0,1,1,1,2,20,5,2,308.51,239.8
18,2,2,1,2,7,1,2,0,3,3,3,4,6,8,2,184.5,291.52
19,3,3,0,0,7,1,1,0,2,2,2,1,19,2,2,312.57,266.32
19,3,3,1,0,5,2,0,0,2,1,2,1,22,9,2,334.79,306.96
17,5,5,1,0,5,1,0,0,2,1,1,1,8,6,2,185.51,264.31
19,2,2,0,0,5,1,1,0,3,1,2,2,7,3,2,217.86,249.62
17,2,2,1,1,5,1,0,0,3,2,2,1,16,0,2,285.59,189.44
17,6,5,1,1,3,1,0,0,2,2,2,2,11,2,2,231.42,219.14
18,4,2,1,2,5,1,0,0,3,3,2,2,14,6,2,255.38,254.98
18,5,2,0,0,3,1,0,0,0,1,2,2,18,6,2,289.33,284.98
18,3,4,1,1,3,1,1,0,2,2,2,1,12,7,2,247.5,268.5
18,2,2,1,2,3,1,0,0,2,2,2,3,13,2,2,259.55,219.51
18,2,2,1,0,3,1,0,0,3,2,2,1,15,10,2,284.35,288.59
18,2,2,0,0,5,1,0,0,3,2,3,1,13,8,2,260.85,298.46
17,4,2,1,0,3,1,0,0,3,3,2,2,8,8,2,212.74,308.09
17,5,5,1,1,5,1,0,0,3,3,1,1,13,9,2,250.67,299.62
17,4,1,1,1,3,1,0,0,2,2,2,1,12,5,2,253.17,218.37
19,1,1,0,0,7,3,0,0,2,1,1,4,7,2,2,216.47,195.07
20,1,1,1,2,5,1,2,0,1,2,2,4,23,7,2,354.05,261.81
17,3,5,1,1,3,1,0,0,2,2,2,1,7,5,2,200.05,227.23
18,5,4,1,1,3,1,0,0,2,2,2,1,5,4,2,204.94,219.82
19,4,5,1,0,3,1,1,0,3,3,2,3,14,6,2,269.24,263.24
17,5,6,0,1,7,1,0,0,2,3,2,3,18,4,2,292.17,210.15
18,1,1,1,0,5,1,0,0,2,2,2,2,19,16,2,311.89,355.21
20,3,2,1,0,3,1,0,1,2,2,2,2,9,10,2,235.12,314
17,2,2,0,0,3,1,0,0,1,1,1,4,25,17,2,379.38,374.76
17,5,2,1,0,3,1,0,0,2,2,2,1,18,5,2,305.46,259.91
17,5,5,1,1,3,1,0,0,2,2,2,1,11,8,2,252.72,284.64
18,4,4,1,0,3,3,1,0,2,3,2,2,20,4,2,308.47,222
18,3,2,1,0,5,1,1,0,3,2,2,4,20,14,2,324.65,358.84
18,5,4,1,0,5,1,1,0,3,2,2,1,8,3,2,219.56,226.45
17,3,3,0,0,5,1,0,0,3,3,2,1,17,7,2,285.08,284.33
18,2,2,1,0,3,1,0,0,3,3,2,2,3,6,2,180.08,215.08
17,1,4,1,2,3,1,0,0,2,2,1,2,8,4,2,237.21,230.36
17,3,1,0,0,3,1,0,0,2,2,3,1,14,5,2,260.42,244.55
18,4,4,1,1,5,1,0,0,0,0,2,4,20,7,2,312.01,313.34
17,6,2,1,1,3,3,2,1,1,1,3,2,18,5,2,306.07,264.3
17,2,2,0,0,3,1,0,0,3,3,3,1,25,7,2,374.9,291.39
18,5,3,0,0,3,1,1,0,0,1,2,2,7,10,2,218.02,303.01
18,6,3,1,0,3,1,1,0,3,2,3,1,15,5,2,277.55,255.37
20,2,2,1,0,5,1,0,0,2,2,2,1,12,15,2,268.24,356.29
17,2,2,1,0,5,1,0,0,3,2,3,4,18,6,2,282.13,217.12
17,4,4,1,1,3,1,0,0,1,2,1,1,23,9,2,341.14,304.17
17,1,1,1,0,3,1,0,0,2,2,2,1,7,7,2,219.44,252.92
18,2,2,1,1,3,1,1,0,2,2,2,2,8,5,2,225.19,272.53
18,1,3,0,0,5,1,1,0,2,2,2,1,12,6,2,266.15,214.11
17,2,2,0,0,3,1,0,0,3,3,3,4,18,8,2,293.94,279.95
18,2,2,0,0,5,1,1,0,3,3,2,1,10,2,2,233.93,275.55
17,3,4,1,0,3,1,0,0,3,2,2,2,18,7,2,299.03,244.13
17,3,3,1,0,5,1,0,0,3,2,1,1,16,18,2,279.06,397.47
19,5,5,1,2,3,2,2,1,2,2,2,4,13,10,2,248.09,334.44
17,5,3,1,2,3,1,0,0,2,3,3,4,15,9,2,273.07,272.61
19,5,5,0,0,3,1,1,0,2,2,2,1,9,6,2,222.27,225.91
18,3,3,1,0,5,1,0,0,2,2,2,1,19,12,2,298.03,332.85
20,2,1,1,1,5,1,2,0,2,2,3,2,11,2,2,244.47,211.47
17,5,5,1,1,3,1,0,0,2,2,2,2,4,8,2,195.66,289.19
18,4,3,1,0,3,1,1,0,0,0,0,2,23,16,2,347.96,378.88
17,3,5,1,0,3,1,0,0,2,2,1,1,16,7,2,283.8,303.64
18,3,1,1,2,5,1,0,0,3,3,2,1,21,18,2,333.76,376.91
18,2,2,1,0,3,1,1,0,3,2,0,1,15,5,2,278.54,245.92
18,4,3,1,1,3,1,1,0,3,2,2,1,15,6,2,266.91,236.66
